date,week,month,year,project,username,atype,vtype,assettype,reviewtype,pkgtype,scene,shot,eftype,state,count,bytes,size,intreviewed,dirreviewed
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,054am,054am_860,,,2,14838807.0,14 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,054am,054am_860,,,2,8239701.0,8047 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,054am,054am_860,,,16,764308995.0,729 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,060jm,060jm_025,,,1,847.0,847 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,060jm,060jm_025,,,1,389.0,389 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,060jm,060jm_025,,,1,437616653.0,417 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,060jm,060jm_025,,,1,271967.0,266 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,060jm,060jm_025,,,2,37310978.0,36 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,060jm,060jm_025,,,1,2929958.0,2861 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,060jm,060jm_025,,,2,103660175.0,99 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,240tv,240tv_118,,,1,378.0,378 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,240tv,240tv_118,,,4,3448.0,3448 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,240tv,240tv_118,,,1,389.0,389 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,240tv,240tv_118,,,4,1596.0,1596 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,240tv,240tv_118,,,4,820141464.0,782 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,240tv,240tv_118,,,1,545918.0,533 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,240tv,240tv_118,,,1,2168459.0,2118 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,240tv,240tv_118,,,1,536980.0,524 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,240tv,240tv_118,,,1,596963.0,583 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,240tv,240tv_118,,,1,919960.0,898 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,240tv,240tv_118,,,1,919932.0,898 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,240tv,240tv_118,,,7,12799645.0,12 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,240tv,240tv_118,,,7,201914080.0,193 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,379ru,379ru_045,,,1,4547599.0,4441 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,379ru,379ru_045,,,1,1149235.0,1122 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,379ru,379ru_045,,,1,2100855.0,2052 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,379ru,379ru_045,,,1,403398.0,394 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,379ru,379ru_045,,,1,409081.0,399 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,101bdaab095bc03c8de07c64f092a3fb,Asset,Master,shot,,,379ru,379ru_045,,,1,20255280.0,19 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,anim,,253ds,253ds_140,,,1,400996351.0,382 MB,yes,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,animbase,,253ds,253ds_140,,,1,400434153.0,382 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,animcapture,,253ds,253ds_120,,,2,18499316.0,18 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,animcapture,,253ds,253ds_140,,,2,50223757.0,48 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,animqc,,253ds,253ds_140,,,1,252578197.0,241 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_120,,,2,164066488.0,156 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_120,,,2,164066504.0,156 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_120,,,2,271292688.0,259 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_120,,,2,271292690.0,259 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_120,,,2,145301684.0,139 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_120,,,2,145301726.0,139 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_120,,,2,32035600.0,31 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_120,,,2,31411886.0,30 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_120,,,2,25359086.0,24 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,901.0,901 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,9363.0,9363 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,1934.0,1934 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,393.0,393 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,404.0,404 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,3544.0,3544 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,368.0,368 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,363.0,363 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,389.0,389 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,94442825.0,90 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,397.0,397 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,1609762.0,1572 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,395.0,395 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,31932392.0,30 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,4547697.0,4441 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,408678.0,399 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,850.0,850 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,2,196636647.0,188 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,2,196636671.0,188 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,852.0,852 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,2,148791883.0,142 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,2,148791899.0,142 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,856.0,856 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,2,262718718.0,251 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,2,262718720.0,251 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,856.0,856 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,2,206472086.0,197 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,2,206472092.0,197 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,848.0,848 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,2,137626709.0,131 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,2,137626751.0,131 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,854.0,854 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,2,23472429.0,22 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,856.0,856 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,2,16451067.0,16 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,860.0,860 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,2,23377753.0,22 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,860.0,860 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,2,12894256.0,12 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,852.0,852 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,2,16490036.0,16 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,a8d3b8e75d5476baf1b92099e324fdb1,Asset,Master,shot,,,253ds,253ds_140,,,1,11867662.0,11 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,33c52356e9eca5e08844bd38b0b42f21,Asset,Master,shot,,,085sa,085sa_330,,,1,587117697.0,560 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,33c52356e9eca5e08844bd38b0b42f21,Asset,Master,shot,,,085sa,085sa_330,,,1,76860501.0,73 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,33c52356e9eca5e08844bd38b0b42f21,Asset,Master,shot,,,085sa,085sa_330,,,1,236799321.0,226 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,33c52356e9eca5e08844bd38b0b42f21,Asset,Master,shot,,,085sa,085sa_330,,,1,2576118389.0,2457 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,33c52356e9eca5e08844bd38b0b42f21,Asset,Master,shot,,,085sa,085sa_330,,,1,40417440.0,39 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,33c52356e9eca5e08844bd38b0b42f21,Asset,Master,shot,,,085sa,085sa_330,,,1,40386872.0,39 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,33c52356e9eca5e08844bd38b0b42f21,Asset,Master,shot,,,085sa,085sa_330,,,1,93471618.0,89 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,33c52356e9eca5e08844bd38b0b42f21,Asset,Master,shot,,,085sa,085sa_330,,,1,3655171834.0,3486 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,anim,,060jm,060jm_275,,,1,727498741.0,694 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,anim,,373sf,373sf_060,,,1,496747057.0,474 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,animfinal,,060jm,060jm_275,,,1,726468596.0,693 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,animfinal,,373sf,373sf_060,,,1,495373748.0,472 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,animfinalcapture,,060jm,060jm_275,,,1,38241028.0,36 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,19339.0,19 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,5782.0,5782 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,5177586.0,5056 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,398.0,398 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,495448451.0,472 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,398.0,398 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,166820524.0,159 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,398.0,398 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,728540393.0,695 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,401.0,401 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,105320585.0,100 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,399.0,399 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,132949656.0,127 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,402.0,402 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,60043154.0,57 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,404.0,404 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,40199081.0,38 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,402.0,402 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,89975842.0,86 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,404.0,404 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,76114918.0,73 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,402.0,402 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,183319836.0,175 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,5027290.0,4909 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,9950227.0,9717 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,6912391.0,6750 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,4668415.0,4559 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,9598342.0,9373 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,3127616.0,3054 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,1358159.0,1326 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,411.0,411 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,411.0,411 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,411.0,411 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,411.0,411 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,411.0,411 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,411.0,411 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,860.0,860 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,508341628.0,485 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,553698682.0,528 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,860.0,860 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,491988973.0,469 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,491988968.0,469 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,862.0,862 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,387582078.0,370 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,389276264.0,371 MB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,411.0,411 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,411.0,411 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,411.0,411 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,411.0,411 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,411.0,411 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,411.0,411 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,411.0,411 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,411.0,411 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,411.0,411 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,684.0,684 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,680.0,680 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,676.0,676 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,020531bae4f9c5b7b1bb8490948e014c,Asset,Master,shot,,,060jm,060jm_275,,,1,677.0,677 bytes,,
